ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige, glace, autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique;Temps passé 1;Temps présent
07481;2018-05-18T17:00:00+02:00;101560;-200;6;340;4.9;294.55;285.45;56;20000;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;50;4;1250;38;20;10;98800;;;-80;;;;;;;;7.700000;7.900000;-10;0;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;-0.1;;;;;3;6;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-08-02T08:00:00+02:00;101990;90;3;340;3.3;294.55;289.25;72;50000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0;0;;30;20;10;99220;;;230;293.350000;;303.250000;;;;;4.200000;4.200000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;3;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-08-06T14:00:00+02:00;101340;-140;8;180;3.1;306.75;288.75;34;50000;1;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;25;1;2800;30;28;12;98690;;;-210;;;;;;;;6.400000;8.200000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.0;;;;;1;3;2800;2;0;8000;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;1
07481;2018-07-23T17:00:00+02:00;101340;-100;8;340;7.8;302.35;286.15;37;30000;2;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;0;0;0;;30;20;10;98650;;;110;;;;;;;;10.800000;14.100000;-10;0;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;0.0;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-05-08T23:00:00+02:00;100830;80;1;150;2.5;289.75;284.85;73;30000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;4;4200;30;27;12;98040;;;-340;;;;;;;;3.100000;4.400000;-10;1;0.000000;0.000000;-30;0.0;0.0;0.200000;0.2;0.2;;;;;5;0;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
07481;2018-05-10T08:00:00+02:00;101210;180;3;320;3.1;288.25;285.05;81;12000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100;7;800;35;;;98400;;;390;287.750000;;292.550000;;;;;4.600000;4.800000;-10;2;0.000000;0.000000;-60;0.0;0.0;-0.100000;1.2;1.2;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
07481;2018-05-13T11:00:00+02:00;101560;-80;8;320;5.1;281.35;280.15;92;5000;58;Pluie;6;100;8;150;35;;;98660;;;90;;;;;;;;7.700000;8.200000;-10;2;0.000000;0.000000;-30;0.4;0.6;1.000000;4.6;4.6;;;;;5;6;;8;6;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;8;Pluie;58
07481;2018-05-14T23:00:00+02:00;101490;80;2;250;1.4;284.55;281.75;83;30000;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;100;8;800;35;;;98630;;;-20;;;;;;;;5.400000;5.400000;-10;1;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;8.6;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;2;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2
07481;2018-04-01T11:00:00+02:00;101710;200;1;180;0.9;281.85;274.75;61;50000;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;60;5;800;38;20;10;98810;;;1620;;;;;;;;2.200000;3.000000;-10;1;0.000000;0.000000;-30;0.0;0.0;0.000000;0.0;4.4;;;;;3;6;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;1;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;1
07481;2018-04-01T20:00:00+02:00;101520;-60;6;70;1.6;283.95;270.55;39;60000;3;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;2;90;0;;30;20;12;98650;;;1030;279.350000;;286.850000;;;;;1.900000;4.900000;-10;0;0.000000;0.000000;-60;0.0;0.0;0.000000;0.0;0.8;;;;;;;;;;;;;;;;;45.7265, 5.077833;LYON-ST EXUPERY;6;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;3
